Id,MSSubClass,MSZoning,LotArea,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,ExterQual,ExterCond,Foundation,BsmtFinSF2,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,PoolArea,YrSold,SaleType,SaleCondition,SalePrice,Bathrooms,PorchSF
119,60,RL,12376,AllPub,Corner,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,Plywood,TA,TA,PConc,0,Gd,Y,1699,1523,5,1,2,3,0,2010,WD,Normal,320000,3,0
120,60,RL,8461,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,728,728,3,1,1,2,0,2006,New,Partial,163990,3,24
121,80,RL,21453,AllPub,CulDSac,ClearCr,Norm,Norm,1Fam,SLvl,6,5,1969,1969,Flat,Plywood,TA,TA,CBlock,0,Ex,Y,988,0,1,1,2,2,0,2006,WD,Normal,180000,1,130
122,50,RM,6060,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1939,1950,Gable,AsbShng,TA,TA,PConc,0,Gd,Y,772,351,3,1,0,1,0,2007,WD,Normal,100000,1,140
123,20,RL,9464,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,6,7,1958,1958,Hip,MetalSd,TA,Gd,CBlock,0,Gd,Y,1080,0,3,1,0,1,0,2008,WD,Normal,136000,1,0
124,120,RL,7892,AllPub,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1993,Gable,Plywood,Gd,TA,PConc,0,Ex,Y,1199,0,2,1,0,2,0,2008,WD,Normal,153900,2,63
125,20,RL,17043,AllPub,CulDSac,NWAmes,Norm,Norm,1Fam,1Story,6,5,1979,1998,Gable,HdBoard,TA,Gd,CBlock,0,TA,Y,1586,0,3,1,1,2,0,2009,WD,Normal,181000,2,0
126,190,RM,6780,AllPub,Inside,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6,8,1935,1982,Gable,Wd Sdng,TA,Fa,CBlock,0,Gd,N,520,0,2,1,0,0,0,2006,WD,Normal,84500,1,0
127,120,RL,4928,AllPub,Inside,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1976,1976,Gable,Plywood,TA,TA,CBlock,0,TA,Y,958,0,2,1,1,2,0,2007,WD,Normal,128000,2,205
128,45,RM,4388,AllPub,Inside,OldTown,Feedr,Norm,1Fam,1.5Unf,5,7,1930,1950,Gable,WdShing,TA,Gd,BrkTil,0,Ex,Y,840,0,3,1,1,0,0,2007,WD,Normal,87000,1,0
129,60,RL,7590,AllPub,Inside,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,VinylSd,TA,TA,CBlock,0,TA,Y,660,688,3,1,1,2,0,2006,WD,Normal,155000,2,108
130,20,RL,8973,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1991,Gable,Plywood,TA,TA,CBlock,28,TA,Y,1053,0,3,1,0,2,0,2006,WD,Abnorml,150000,2,80
131,60,RL,14200,AllPub,Corner,NAmes,Norm,Norm,1Fam,2Story,7,6,1966,1966,Gable,MetalSd,TA,TA,CBlock,0,Ex,Y,1216,941,4,1,2,2,0,2006,WD,Normal,226000,3,66
132,60,RL,12224,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1022,1032,3,1,1,2,0,2009,WD,Normal,244000,3,48
133,20,RL,7388,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,2002,Gable,MetalSd,TA,TA,CBlock,0,Gd,Y,1327,0,3,1,0,2,0,2007,WD,Normal,150750,1,0
134,20,RL,6853,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1296,0,2,1,0,2,0,2009,WD,Normal,220000,2,25
135,20,RL,10335,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,6,1968,1993,Gable,Plywood,TA,TA,CBlock,0,Gd,Y,1721,0,3,1,1,2,0,2006,WD,Normal,180000,3,276
136,20,RL,10400,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,Plywood,TA,TA,PConc,0,Gd,Y,1682,0,3,1,1,2,0,2008,WD,Normal,174000,2,0
137,20,RL,10355,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,MetalSd,TA,TA,CBlock,0,TA,Y,1214,0,3,1,1,1,0,2007,WD,Normal,143000,2,111
138,90,RL,11070,AllPub,Inside,Mitchel,Norm,Norm,Duplex,1Story,7,5,1988,1989,Gable,VinylSd,TA,TA,CBlock,0,Gd,Y,1959,0,5,2,0,3,0,2006,WD,Family,171000,3,0
139,60,RL,9066,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1004,848,3,1,2,3,0,2008,WD,Normal,230000,3,106
140,60,RL,15426,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,TA,TA,PConc,0,Ex,Y,928,836,3,1,0,2,0,2009,WD,Normal,231500,3,99
141,20,RL,10500,AllPub,FR2,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,864,0,3,1,1,0,0,2010,ConLI,Normal,115000,1,0
142,20,RL,11645,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1734,0,3,1,0,2,0,2006,WD,Normal,260000,2,24
143,50,RL,8520,AllPub,Corner,NAmes,Artery,Norm,1Fam,1.5Fin,5,4,1952,1952,Gable,BrkFace,TA,Fa,CBlock,0,Fa,Y,910,475,4,1,0,2,0,2010,WD,Normal,166000,2,0
144,20,RL,10335,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1501,0,3,1,0,2,0,2009,WD,Normal,204000,2,29
145,90,RM,9100,AllPub,Inside,Sawyer,RRAe,Norm,Duplex,1Story,5,5,1963,1963,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,1728,0,6,2,0,2,0,2006,ConLI,Abnorml,125000,2,0
146,160,RM,2522,AllPub,Inside,Edwards,Norm,Norm,Twnhs,2Story,6,5,2004,2006,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,970,739,3,1,0,2,0,2006,WD,Normal,130000,2,40
147,30,RM,6120,AllPub,Corner,BrkSide,Norm,Norm,1Fam,1Story,5,7,1931,1993,Gable,Wd Sdng,TA,TA,BrkTil,0,TA,Y,875,0,2,1,0,1,0,2009,WD,Normal,105000,1,0
148,60,RL,9505,AllPub,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,884,1151,3,1,1,2,0,2010,WD,Normal,222500,3,48
149,20,RL,7500,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,VinylSd,TA,TA,PConc,0,Ex,Y,1080,0,3,1,0,0,0,2008,WD,Normal,141000,1,0
150,50,RM,6240,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1936,1950,Gable,MetalSd,TA,TA,BrkTil,0,Gd,Y,896,448,3,1,0,1,0,2006,WD,Normal,115000,1,114
151,20,RL,10356,AllPub,Corner,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,969,0,3,1,0,2,0,2007,WD,Normal,122000,2,0
152,20,RL,13891,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,VinylSd,Gd,TA,PConc,0,Ex,Y,1710,0,2,1,1,3,0,2008,New,Partial,372402,2,102
153,60,RL,14803,AllPub,CulDSac,NWAmes,Norm,Norm,1Fam,2Story,6,5,1971,1971,Gable,HdBoard,TA,TA,CBlock,0,Gd,Y,1097,896,4,1,1,2,0,2006,WD,Normal,190000,3,66
154,20,RL,13500,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,6,7,1960,1975,Flat,BrkFace,TA,TA,CBlock,1080,Gd,Y,1252,0,1,1,1,2,0,2008,WD,Normal,235000,1,0
155,30,RM,11340,AllPub,Corner,OldTown,Norm,Norm,1Fam,1Story,6,5,1923,1950,Gable,Wd Sdng,TA,TA,BrkTil,0,TA,Y,1200,0,4,1,0,1,0,2006,WD,Family,125000,1,228
156,50,RL,9600,AllPub,Corner,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1924,1950,Gable,Wd Sdng,TA,TA,BrkTil,0,Fa,N,572,524,2,1,0,0,0,2008,WD,Normal,79000,1,136
157,20,RL,7200,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Hip,Wd Sdng,TA,TA,CBlock,0,TA,Y,1040,0,2,1,0,2,0,2006,WD,Normal,109500,1,0
158,60,RL,12003,AllPub,Corner,Timber,Norm,Norm,1Fam,2Story,8,5,2009,2010,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,774,1194,4,1,1,3,0,2010,New,Partial,269500,3,75
159,60,FV,12552,AllPub,Corner,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,991,956,3,1,1,2,0,2010,WD,Normal,254900,3,136
160,60,RL,19378,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1392,1070,4,1,1,2,0,2006,New,Partial,320000,3,132
161,20,RL,11120,AllPub,CulDSac,Veenker,Norm,Norm,1Fam,1Story,6,6,1984,1984,Gable,Plywood,TA,TA,PConc,0,TA,Y,1232,0,3,1,0,2,0,2008,WD,Normal,162500,2,0
162,60,RL,13688,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,9,5,2003,2004,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1572,1096,3,1,2,3,0,2008,WD,Normal,412500,3,0
163,20,RL,12182,AllPub,Corner,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1541,0,3,1,1,2,0,2010,New,Partial,220000,2,70
164,45,RL,5500,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Unf,4,6,1956,1956,Gable,MetalSd,TA,TA,CBlock,0,Ex,Y,882,0,1,1,0,0,0,2007,WD,Normal,103200,1,0
165,40,RM,5400,AllPub,Corner,OldTown,Norm,Norm,1Fam,1Story,6,7,1926,2004,Gable,MetalSd,TA,Gd,BrkTil,0,Gd,Y,1149,467,3,1,0,1,0,2007,WD,Normal,152000,2,183
166,190,RL,10106,AllPub,Inside,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,Wd Sdng,TA,Gd,BrkTil,181,Gd,Y,808,547,4,2,0,0,0,2008,WD,Normal,127500,2,0
167,20,RL,10708,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,5,5,1955,1993,Hip,Wd Sdng,Gd,TA,CBlock,768,Ex,Y,1867,0,2,1,3,1,0,2009,COD,Normal,190000,1,0
168,60,RL,10562,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1610,551,3,1,1,3,0,2007,New,Partial,325624,2,120
169,60,RL,8244,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,840,880,3,1,1,2,0,2007,WD,Normal,183500,3,48
170,20,RL,16669,AllPub,Corner,Timber,Norm,Norm,1Fam,1Story,8,6,1981,1981,Hip,Plywood,Gd,TA,CBlock,0,TA,Y,1707,0,2,1,1,2,0,2006,WD,Normal,228000,3,64
171,50,RM,12358,AllPub,Inside,OldTown,Feedr,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,MetalSd,TA,TA,CBlock,0,TA,Y,854,0,2,1,0,2,0,2007,WD,Normal,128500,2,0
172,20,RL,31770,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,BrkFace,TA,TA,CBlock,0,Fa,Y,1656,0,3,1,2,2,0,2010,WD,Normal,215000,1,62
173,160,RL,5306,AllPub,Inside,StoneBr,Norm,Norm,TwnhsE,2Story,7,7,1987,1987,Gable,HdBoard,Gd,Gd,PConc,215,Gd,Y,1064,703,2,1,1,2,0,2006,WD,Normal,239000,2,35
174,20,RL,10197,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6,5,1961,1961,Gable,WdShing,TA,TA,CBlock,374,TA,Y,1362,0,3,1,1,2,0,2008,COD,Normal,163000,2,20
175,20,RL,12416,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,VinylSd,TA,TA,CBlock,208,TA,Y,1651,0,3,1,1,2,0,2008,WD,Normal,184000,2,0
176,20,RL,12615,AllPub,Corner,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,2001,Gable,WdShing,TA,TA,CBlock,0,TA,Y,2158,0,4,1,1,2,0,2007,WD,Normal,243000,2,68
177,60,RL,10029,AllPub,Corner,ClearCr,Norm,Norm,1Fam,2Story,6,5,1988,1989,Gable,Plywood,Gd,TA,PConc,0,TA,Y,1164,896,4,1,1,2,0,2007,WD,Normal,211000,3,228
178,50,RL,13650,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,MetalSd,Gd,Gd,CBlock,441,Ex,Y,1252,668,4,1,1,2,0,2006,WD,Normal,172500,2,0
179,20,RL,17423,AllPub,CulDSac,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,VinylSd,Ex,TA,PConc,0,Ex,Y,2234,0,1,1,1,3,0,2009,New,Partial,501837,2,60
180,30,RM,8520,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,5,6,1923,2006,Gable,Wd Sdng,Gd,TA,CBlock,0,TA,Y,968,0,2,1,0,2,0,2007,WD,Normal,100000,1,184
181,160,FV,2117,AllPub,Inside,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,MetalSd,Gd,TA,PConc,0,Ex,Y,769,756,3,1,1,2,0,2007,WD,Normal,177000,3,0
182,70,RL,7588,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,7,6,1920,1950,Gable,Stucco,TA,TA,BrkTil,0,Gd,Y,901,901,4,1,1,1,0,2006,WD,Normal,200100,2,40
183,20,RL,9060,AllPub,Inside,Edwards,Artery,Norm,1Fam,1Story,5,6,1957,2006,Hip,Wd Sdng,TA,TA,PConc,0,Ex,Y,1340,0,3,1,1,1,0,2007,WD,Normal,120000,1,0
184,50,RM,11426,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,VinylSd,TA,TA,PConc,0,Ex,Y,1362,720,3,1,0,2,0,2008,WD,Normal,200000,3,238
185,50,RL,7438,AllPub,Inside,BrkSide,RRAn,Feedr,1Fam,1.5Fin,5,8,1908,1991,Gable,AsbShng,TA,TA,PConc,0,Gd,Y,936,316,3,1,0,2,0,2006,WD,Normal,127000,1,0
186,75,RM,22950,AllPub,Inside,OldTown,Artery,Norm,1Fam,2.5Fin,10,9,1892,1993,Gable,Wd Sdng,Gd,Gd,BrkTil,0,Ex,Y,1518,1518,4,1,2,3,0,2006,WD,Normal,475000,3,260
187,80,RL,9947,AllPub,CulDSac,Mitchel,Norm,Norm,1Fam,SLvl,7,5,1990,1991,Gable,HdBoard,TA,TA,PConc,0,Ex,Y,1217,0,3,1,0,2,0,2009,WD,Normal,173000,2,27
188,50,RL,10410,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1916,1987,Gable,HdBoard,TA,TA,CBlock,0,Ex,Y,808,704,3,1,0,1,0,2009,WD,Normal,135000,3,0
189,90,RL,7018,AllPub,Inside,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,Plywood,TA,TA,CBlock,0,TA,Y,1224,0,2,2,2,2,0,2009,WD,Alloca,153337,2,0
190,120,RL,4923,AllPub,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2002,Gable,CemntBd,Gd,TA,PConc,0,Ex,Y,1593,0,0,1,1,2,0,2008,WD,Normal,286000,2,120
191,70,RL,10570,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,8,8,1932,1994,Hip,BrkFace,Gd,TA,CBlock,0,TA,Y,1549,1178,3,1,2,2,0,2007,WD,Normal,315000,3,74
192,60,RL,7472,AllPub,CulDSac,NAmes,Norm,Norm,1Fam,2Story,7,9,1972,2004,Gable,HdBoard,TA,TA,CBlock,0,Gd,Y,725,754,4,1,0,2,0,2007,WD,Normal,184000,2,32
193,20,RL,9017,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1431,0,3,1,0,2,0,2009,WD,Normal,192000,2,35
194,160,RM,2522,AllPub,Inside,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,970,739,3,1,0,2,0,2006,WD,Normal,130000,2,40
195,20,RL,7180,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,HdBoard,TA,TA,CBlock,0,TA,Y,864,0,3,1,0,1,0,2008,WD,Normal,127000,1,0
196,160,RL,2280,AllPub,FR2,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1976,1976,Gable,Plywood,TA,TA,CBlock,0,TA,Y,855,601,3,1,1,2,0,2009,WD,Normal,148500,3,0
197,20,RL,9416,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2007,Hip,CemntBd,Ex,TA,PConc,0,Ex,Y,1726,0,3,1,1,3,0,2007,New,Partial,311872,2,138
198,75,RL,25419,AllPub,Corner,NAmes,Artery,Norm,1Fam,2Story,8,4,1918,1990,Gable,Stucco,Gd,Gd,PConc,184,Gd,Y,1360,1360,4,1,1,2,512,2006,WD,Abnorml,235000,2,568
199,75,RM,5520,AllPub,Corner,OldTown,Norm,Norm,1Fam,2.5Fin,6,6,1912,1950,Gable,Wd Sdng,TA,TA,CBlock,0,Ex,Y,929,929,5,1,0,0,0,2009,WD,Abnorml,104000,1,228
200,20,RL,9591,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,VinylSd,Gd,TA,PConc,0,Ex,Y,1713,0,3,1,1,3,0,2009,WD,Normal,274900,2,26
201,20,RM,8546,AllPub,Corner,Edwards,Norm,Norm,1Fam,1Story,4,5,2003,2004,Gable,VinylSd,TA,TA,PConc,0,Ex,Y,1121,0,2,1,0,2,0,2010,WD,Normal,140000,2,64
202,20,RL,10125,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,Plywood,TA,TA,CBlock,279,TA,Y,1279,0,3,1,2,2,0,2008,WD,Normal,171500,2,83
203,50,RL,7000,AllPub,Corner,OldTown,Artery,Norm,1Fam,1.5Fin,6,6,1924,1950,Gable,MetalSd,TA,Gd,BrkTil,0,Gd,Y,865,445,2,1,0,1,0,2006,COD,Normal,112000,2,126
204,120,RM,4438,AllPub,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,848,0,1,1,1,2,0,2008,WD,Normal,149000,1,0
205,50,RM,3500,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,AsbShng,TA,TA,CBlock,0,TA,Y,720,564,2,1,0,1,0,2009,WD,Normal,110000,2,35
206,20,RL,11851,AllPub,Corner,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,HdBoard,TA,TA,PConc,0,Ex,Y,1442,0,3,1,0,2,0,2009,WD,Normal,180500,2,34
207,20,RL,13673,AllPub,CulDSac,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1962,1962,Gable,HdBoard,TA,Gd,CBlock,0,TA,Y,1696,0,3,1,1,1,0,2007,WD,Normal,143900,2,30
208,20,RL,12493,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,4,5,1960,1960,Gable,Wd Sdng,TA,TA,PConc,306,TA,Y,1100,0,3,1,1,1,0,2008,WD,Normal,141000,1,0
209,60,RL,14364,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,7,5,1988,1989,Gable,Plywood,Gd,TA,CBlock,0,Ex,Y,1180,882,3,1,1,2,0,2007,WD,Normal,277000,3,55
210,20,RL,8250,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6,7,1964,1964,Hip,HdBoard,TA,TA,CBlock,0,Ex,Y,1092,0,3,1,0,2,0,2008,WD,Normal,145000,1,0
211,30,RL,5604,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,5,6,1925,1950,Gable,Stucco,TA,TA,CBlock,0,TA,N,864,0,2,1,0,0,0,2008,WD,Normal,98000,1,96
212,20,RL,10420,AllPub,Corner,Edwards,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,VinylSd,TA,TA,PConc,0,Ex,Y,1212,0,3,1,0,2,0,2010,WD,Normal,186000,2,22
213,60,FV,8640,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,VinylSd,TA,TA,PConc,0,Ex,Y,932,920,3,1,1,2,0,2009,New,Partial,252678,3,108
214,20,RL,13568,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,1995,Gable,VinylSd,TA,TA,PConc,0,Ex,Y,990,0,3,1,0,2,0,2006,WD,Normal,156000,1,0
215,60,RL,10900,AllPub,FR2,CollgCr,Norm,Norm,1Fam,2Story,6,7,1977,1977,Gable,HdBoard,TA,TA,CBlock,0,Ex,Y,689,703,3,1,0,1,0,2010,WD,Normal,161750,2,36
216,20,RL,10011,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1996,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,1236,0,2,1,1,1,0,2006,WD,Normal,134450,1,0
217,20,RL,8450,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1436,0,3,1,0,2,0,2008,WD,Normal,210000,2,98
218,70,RM,9906,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,4,4,1925,1950,Gable,MetalSd,TA,TA,CBlock,0,Fa,N,810,518,3,1,0,1,0,2006,WD,Family,107000,1,232
219,50,RL,15660,AllPub,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,VinylSd,Gd,Gd,CBlock,0,Ex,Y,1137,817,3,1,2,2,0,2008,WD,Normal,311500,2,269
220,120,RL,3010,AllPub,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1248,0,2,1,0,2,0,2006,New,Partial,167240,2,0
221,20,RL,8990,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1498,0,2,1,0,2,0,2006,New,Partial,204900,2,33
222,60,RL,8068,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1010,1257,4,1,1,2,0,2009,ConLI,Normal,200000,3,46
223,60,RL,11475,AllPub,Inside,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1975,1975,Gable,VinylSd,TA,TA,CBlock,0,TA,Y,811,741,3,1,1,2,0,2006,WD,Normal,179900,3,208
224,20,RL,10500,AllPub,FR2,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,HdBoard,TA,TA,CBlock,180,Gd,Y,864,0,2,1,0,2,0,2009,WD,Abnorml,97000,1,0
225,20,RL,13472,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,VinylSd,Ex,TA,PConc,0,Ex,Y,2392,0,3,1,1,3,0,2009,WD,Normal,386250,2,105
226,160,RM,1680,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971,1971,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,630,672,3,1,0,1,0,2009,COD,Abnorml,112000,3,0
227,60,RL,9950,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1995,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1214,1306,4,1,1,3,0,2007,WD,Abnorml,290000,3,114
228,160,RM,1869,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,6,1970,1970,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,483,504,2,1,0,1,0,2008,WD,Normal,106000,2,0
229,20,RL,8521,AllPub,FR2,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967,1967,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,912,0,3,1,1,1,0,2010,WD,Normal,125000,1,0
230,120,RL,3182,AllPub,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1555,0,2,1,1,2,0,2009,WD,Normal,192500,2,20
231,20,RL,8760,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,MetalSd,TA,TA,CBlock,0,TA,Y,1194,0,3,1,0,1,0,2010,WD,Normal,148000,1,120
232,60,RL,15138,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1490,1304,4,1,1,3,0,2009,WD,Normal,403000,3,348
233,160,RM,1680,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,483,504,2,1,1,1,0,2006,WD,Normal,94500,2,0
234,20,RL,10650,AllPub,Corner,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,HdBoard,TA,TA,CBlock,712,TA,Y,894,0,3,1,0,1,0,2010,WD,Normal,128200,1,0
235,60,RL,7851,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,860,1100,4,1,2,2,0,2010,WD,Normal,216500,3,48
236,160,RM,1680,AllPub,Inside,BrDale,Norm,Norm,TwnhsE,2Story,6,3,1971,1971,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,483,504,2,1,0,1,0,2008,WD,Normal,89500,2,0
237,20,RL,8773,AllPub,FR2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1414,0,3,1,0,2,0,2010,WD,Normal,185500,2,105
238,60,RL,9453,AllPub,CulDSac,SawyerW,RRNe,Norm,1Fam,2Story,7,7,1993,2003,Gable,HdBoard,Gd,TA,PConc,0,Ex,Y,1014,730,3,1,0,2,0,2010,WD,Normal,194500,3,70
